author_id,inbound,created_at
116151,True,@TMobileHelp @115913 John why I am having so much trouble coming back
TMobileHelp,False,"@116151 @115913 Please meet me back in DM, we'll discuss this further. *ZachRicketts"
116151,True,@TMobileHelp @115913 8 hours total  over 3 days and still working on coming back. Why @115913 ?
116152,True,@116151 @TMobileHelp @115913 what is happening in this conversation
116153,True,@116152 @116151 @TMobileHelp @115913 I'm not even a T-Mobile customer. And people like this piss me off. Trolling losers.
116153,True,@116152 @116151 @TMobileHelp @115913 This guy is a fool and a troll.
116151,True,@TMobileHelp @115913 I am not going to a store!  I spend Sunday 6 hours trying to come back and tweeting. Today you are making me go back and front for 1 and 1/2 hours. No Worth it
116153,True,@TMobileHelp @116151 @115913 Quit begging for this idiots business
116153,True,@116151 @TMobileHelp @115913 Because you sound like an idiot. After reading your post you don't know your password the same password you had when you was a customer just a month ago. You sound like a troll. Your the one making this hard you idiot. Can't believe how stupid this generation has become
116151,True,@TMobileHelp @115913 Thanks!
TMobileHelp,False,@116151 @115913 Thank you so much for the DM. We'll be responding in kind shortly for you! https://t.co/lH0SH5fy2m *MikeRice
116151,True,@TMobileHelp @115913 I send DM over to you guys Cassy or Jason were helping me
TMobileHelp,False,"@116151 @115913 We absolutely want you back and we will find a solution today. We see your DM, we will be responding https://t.co/PbJEgtqanO *JeromyBingham"
116151,True,@TMobileHelp @115913 @116154 So you @115913 know! been trying to chat but your team is asking for a pin or password I don’t have. Making me feel like you don’t want me back
TMobileHelp,False,"@116151 @115913 @116154 I've sent you a DM with some information, let's get this fixed. https://t.co/PbJEgtqanO *JeromyBingham"
116151,True,@TMobileHelp @115913 @116154 Don’t get why they are asking for my password
116151,True,@TMobileHelp @115913 John I try to come back to T-Mobile but they want me to go to the store. Maybe @116154 team can help because customer service want me to go to the stores maybe I just stay will my current service. Don’t seem like u guy want me back
TMobileHelp,False,@116151 @115913 We'd love to see you back on the UnCarrier. DM us and we'll chat reunion options: https://t.co/cuEwtd2epS *DanKing
116151,True,@115913 @2896 I made a mistake a big dumb mistake. I ported my lines to another service. Less then month ago. I miss T-Mobile. Can I come back and have my formal plan please? Should I talk to @116154 team? Because customer service told me I can’t go to my formal plan.
115913,True,Wow!! Honored to be one of @2896’s #TheBraveOnes!!  https://t.co/ORNLBSYzDp
TMobileHelp,False,"@116155 Hey, Kashif! Shoot me a DM here https://t.co/QHDTFHxSPu and we'll check out when we're going to #lightitup! *KrystnYogi"
116155,True,@115911 @TMobileHelp when is the 600mhz coming online in #seattle??
TMobileHelp,False,@116156 Let's dig deeper! Please DM so we can find out what's happening there. *JohnWard
116156,True,@115911 once again you are being slow 😑
TMobileHelp,False,@116157 We love your contest entrees! 👍😄💗 #HappyHalloween *PatrickUllmann
116157,True,@116158 @115911 Creative! Like it!!
116158,True,#Thankenstein + #Contest @115911 Keeping it creepy!!!! :D https://t.co/QPmzxwIxbv
VirginTrains,False,@116159 Happy the team could help 😊 ^CB
116159,True,Thank you @VirginTrains for the advice to make the connection. After a long long day it is appreciated #topwork
SouthwestAir,False,"@116160 We aim to make travel easy as possible and we appreciate the shoutout, Daniel! We can't wait to see you at 35k again soon. ^TL"
116160,True,"@SouthwestAir great airline. No fees to check bags, free drinks and snacks on board. And complimentary Halloween sweets! Great stuff guys👍🏽"
SouthwestAir,False,@116161 You can check out what's available here: https://t.co/q1z88DQ3lg ^SL
116161,True,"@SouthwestAir Found it!! But doesn't seem to work, can you check if funds are available?"
SouthwestAir,False,"@116161 Hey, Jennifer. You have two travel funds, correct? Unfortunately, we don't track travel funds. Do you possibly have the emails? ^SL"
116161,True,@SouthwestAir I have two vouchers but can't seem to track down my confirmation numbers. Anyway to look them up? Thanks!
SouthwestAir,False,@116162 We understand and hope you can snag a great deal soon! ^SL
116162,True,@SouthwestAir You’d be my first choice! If only money fell in the same category as sky’s the limit .
SouthwestAir,False,"@116162 The sky is the limit, Kelli! We hope to be the first to welcome you onboard. Check out all the places to go: https://t.co/pVD52pj6Fm ^SL"
116162,True,@SouthwestAir I’ve never been on an airplane. #bucketlist
SouthwestAir,False,"Two free bags for every story. Book a seat and start yours. #175stories 
 https://t.co/PXBMZLCfBO"
SouthwestAir,False,"@116163 What a relaxing view, Susan! Thanks for sharing the great shot and we hope you enjoy the ride with us today. ^TL"
116163,True,@SouthwestAir I loved how your employees embraced the day &amp; made@travel fun!  Glad you like the pic. It's my thank you to you all so enjoy!
SouthwestAir,False,@116163 Halloween is a big deal here at Southwest and we love being a part of the festivities. We're glad to hear you had fun with us today! ^TL
116163,True,Me time in the sky... @southwestair https://t.co/ccjl2JCAfK
SouthwestAir,False,"@116164 Maybe next year? We can't wait to welcome you onboard, Matthew! We hope you have a wonderful flight. ^MK"
116164,True,"@SouthwestAir Bummer, might have to watch my back on Nov. 13 too for Sadie Hawkins day on the airline of LUV. #funnyholidays"
SouthwestAir,False,"@116164 I can't make any promises, but if you ask nicely maybe a Flight Attendant will put your drink on our tab! ^MK"
116164,True,Unlucky not to be flying on @SouthwestAir today and have to wait until Nov. 8th. Would have been nice to have had a free drink on flight.
hulu_support,False,"@116165 Oh no! Does the error pop up at app launch or playback? What device is in use? For now, please try: https://t.co/HXpLyTU79x."
116165,True,"Hey @115940 your app has had a “loading error” for the two weeks, thought I’d let you know I’ve been paying for aggravation rather than tv"
hulu_support,False,"@116166 Please try uninstalling/reinstalling our iPhone app. If no change, contact us via phone/chat here: https://t.co/6YdK7bvQN7."
116166,True,"@hulu_support Yes, @hulu_support same message: error playing this video, iPhone 7"
hulu_support,False,@116166 Still having trouble? Which device are you using? What error are you seeing? We want to help! 1st try: https://t.co/HXpLyTU79x
116166,True,"@hulu_support I'm getting an error when I try to play episodes. Can you help, please?"
hulu_support,False,"@116167 We do currently offer a 4 networks in many areas, but this will vary by ZIP. We can share the interest in the Durham-area."
116167,True,@hulu_support when will the other 2 major networks stream live on Hulu live?
Uber_Support,False,@116168 Happy to further assist you. Can you please send us a DM with your email address and additional details so we can follow up?
116168,True,@Uber_Support done please check
Uber_Support,False,"@116168 Hi, Singh. Please send us a DM with your account email address and phone number so we can locate your account. Thanks for your patience."
116168,True,kya khassi support hai yaar @Uber_Support. i am an uber rider not driver. they are telling me to take docs to nearby uber office for verification and all i was asked was to update my cellphone number 👺👺
sprintcare,False,@116169 Yes dm please.
116169,True,@sprintcare Yes I do. You want me to dm you or just write it on the comments???
sprintcare,False,"@116169 Hello, do you have an order number we can check for you?"
116169,True,@115714 @177 I haven’t received no type of new besides my Oder is pending for day.
115714,True,@177 Have you Pre-Ordered yours yet? 👀
ChipotleTweets,False,"@116170 Oh behalf of Chipotle, thank YOU! -Becky"
116170,True,"On behalf of all college students, thank you 💕@ChipotleTweets https://t.co/bcXVahRWQK"
sprintcare,False,@116171 Good afternoon. This is distressing. Send me a DM so I can see what happened.
116171,True,"@115714 customer service 👎! 4 different people said they have no idea how to help, the two people who actually have tried did it wrong 😡"
sprintcare,False,"@116172 Hey :)! Let's look into this, DM us. -CS"
116172,True,@sprintcare I called customer care when I tweeted this and they said double charge would be credited. Still no credit.
116172,True,@115714 chk ur latest bill. I paid for note 8 shipping w/debit when ordered. Latest bill shows ship charge. This happened to other friends.
sprintcare,False,@116173 Hey Tiffany! I'd like to work with you on your issues. Can you shoot us a DM for us to have a little chat? -ResolutionSup DC
116173,True,"@sprintcare You’re a bunch of crooks, you don’t care about happy customers, y’all just want money, save me the BS"
sprintcare,False,@116173 This is concerning. What makes you feel this way? What seems to be the issue? We'll be happy to assist. -JD
116173,True,@115714 is honestly trash
Ask_Spectrum,False,@116174 I do apologize that happened. I will be happy to help out and assist. Do you mind talking to me through DM? -JP
116174,True,.@115955 one of your sales reps called me an asshole on the phone! Unbelievable.
Uber_Support,False,@116175 Hello! Thanks for your patience. Please check your DM ( direct messages) for our reply.
116175,True,"@Uber_Support  After contacting you concerning deactivation of my account, it was reactivated but after 48 hrs, ,it has been been deactivated. Please help"
Ask_Spectrum,False,@116176 I'm very sorry to hear that Desiree. This is never a way we'd like to treat any of our valued customers. Please l... https://t.co/ESVASOfHty
116176,True,"@Ask_Spectrum Very disappointing,  to say the least, and unacceptable in my own home.  I'm still shocked."
116176,True,"@Ask_Spectrum No,  it's done now. Just remember to practice kindness with customers please. I don't understand why everyone has been so rude thus far."
Ask_Spectrum,False,@116176 My apologies for any frustrations or poor service you’ve experienced Desiree. Is there anything I may be able to help with? ^AP .
116176,True,I've never had a rude cable guy before until forced to switch to @115955 😒 the people on the phone were rude and now this dude?
AskLyft,False,@116177 We are sorry to hear about this experience. Please DM us your phone number so we can look into this! https://t.co/SXpdictw1A
116177,True,"When u wait 10 mins in cold for @115879 &amp; driver goes to the wrong address, cancels &amp; ur next request goes up $15 bc if rush hr, u get @116178"
AskLyft,False,@116179 Hey there! We'd like to look into this. Please DM us the phone number on your account so we can assist you further.
116179,True,"Why does @115879 sucker you in with s promise that a driver is 1 minute away, then it becomes 6? Is this a Systems problem or fraud?"
ChipotleTweets,False,@116180 Friday will be here before you know it. -Becky
116180,True,@ChipotleTweets We will be back Friday for lunch 👍
ChipotleTweets,False,@116180 Thanks for stopping by! -Becky
116180,True,"The Wild Thing heard there was a $3 special at @ChipotleTweets 4 👻 Halloween &amp; couldn’t pass it up 

He hopes Chipotle will sponsor his team https://t.co/RkpOQwsVU0"
ChipotleTweets,False,@116181 That shouldn't be happening. Which location did you visit? I'd like to follow up. -Becky
116181,True,@ChipotleTweets I know you guys are busy but don’t undercook brown rice 🙃🙃🙃
ChipotleTweets,False,@116182 Welcome to my life. What's your usual order? -Becky
116182,True,"@ChipotleTweets Chx burrito bowl all the works, bring on the GUAC!!!🤗💖"
ChipotleTweets,False,@116182 Mmmmm – well played. -Becky
116182,True,I'm geekin for sum @ChipotleTweets rightnow🤗😂🥙
ChipotleTweets,False,@116183 What a great looking crew! We appreciate you coming in. -Becky
116183,True,Nothing says Halloween like $3 🌯 burritos and 🌮 tacos @ChipotleTweets https://t.co/kJI7WVXewP
ChipotleTweets,False,"@116184 High five, my friend! -Becky"
116184,True,5th year of getting a boorito! SpoOoOoOky 🌯👻 @ChipotleTweets
ChipotleTweets,False,"@116185 Success! Well played, my friend. -Becky"
116185,True,@ChipotleTweets No worries.  I got my four burrito bowls without issue. Lucky me. We beat the lines!
ChipotleTweets,False,"@116185 It's our annual Boorito promotion, and we turn it off for the night. My apologies for any frustration. -Becky"
116185,True,No online orders today?  Really @ChipotleTweets ?  .
Uber_Support,False,@116186 We're here to help! Send us a DM with your email address and more details so we can follow up.
116186,True,@Uber_Support Sent a DM... Hope you could help soon.
116186,True,@Uber_Support Welp... I guess that's one bibimbap order I'm never gonna receive. Good thing I used a first time order promotion. Not a good first impression though.
116186,True,@Uber_Support do you also support ubereats singapore? im reaching out here bec the support there is useless. any chance you could help?
ChipotleTweets,False,@116187 That's very troubling. Please write to us so we can investigate: https://t.co/Ax7W1Dx3Y9 -Becky
116187,True,@ChipotleTweets what is this in my food?? https://t.co/dW5E8d5DxO
ChipotleTweets,False,@116188 I'm right there with you. Here's the full ingredient statement: https://t.co/0BbYN36bdJ -Becky
116188,True,Idk what @ChipotleTweets puts in their salad dressing but holy fack it's delicious #drinkitpouritgottahaveit
ChipotleTweets,False,"@116189 And see – we think you're pretty great, too. Thanks for stopping by! -Becky"
116189,True,Shoutout to the best burritos around! Thanks @ChipotleTweets  for the $3 burrito! You the best!
ChipotleTweets,False,@116190 We turned off online ordering tonight for our Boorito promo. My apologies for any frustration. -Becky
116190,True,@ChipotleTweets NOOOOOOOOOO https://t.co/MrbjgkVuzy
116190,True,@ChipotleTweets WHAT THE HECK?! https://t.co/LPAFswpIbL
ChipotleTweets,False,"@116191 Well played, my friend. -Becky"
116191,True,I’m a undercover boss. Thank you for the $3 @ChipotleTweets. 🤓 https://t.co/Pl2Fv4XLWr
ChipotleTweets,False,@116192 And we love you right back! -Becky
116192,True,I love you @ChipotleTweets
ChipotleTweets,False,@115728 Your baby looks beautiful. -Becky
115728,True,@ChipotleTweets @28 My baby https://t.co/dtiXxMIJyq
ChipotleTweets,False,"@116193 Practice, my friend – it takes practice. I have faith in you! -Becky"
116193,True,"Was gonna say I’m ready for a job at @ChipotleTweets, but my rolling skills suck. https://t.co/CdzgKpYldg"
ChipotleTweets,False,@116194 Success! -Becky
116194,True,@ChipotleTweets got his boorito 🎃😂 https://t.co/QB4ljLjSxx
ChipotleTweets,False,@116195 We appreciate you stopping by! -Becky
116195,True,Happy Halloween! I broke out my KO cosplay today for @116196 and @79587 and totally not because of @ChipotleTweets . Not at all. https://t.co/CkHFv3lMtB
ChipotleTweets,False,@116197 Truth. What's your go-to order? -Becky
116197,True,@ChipotleTweets Barbacoa w da guac 🤤😛🔥
ChipotleTweets,False,@116197 Mmmmm – nicely done. -Becky
116197,True,Best part of today are these $3 burritos💀☠️ @ChipotleTweets https://t.co/vW35DKXm9c
ChipotleTweets,False,@116198 Those are the rules. I wouldn't risk it. -Becky
116198,True,@ChipotleTweets but do I absolutely have to be in a costume for a $3 #boorito ?!!!
ChipotleTweets,False,@116199 Oh my goodness – I love it! Nicely done. -Becky
116200,True,@ChipotleTweets @116199 Oh my god Becky
116199,True,@ChipotleTweets https://t.co/iGQf79bF32
ChipotleTweets,False,@116201 We turned off online ordering tonight for our Boorito promo. My apologies for any frustration. -Becky
116201,True,@ChipotleTweets Your app seems to be down
ChipotleTweets,False,@116202 Thanks for stopping by! -Becky
116202,True,enjoying our $3 #booritos from @ChipotleTweets #HappyHalloween #boo https://t.co/xn5MRjr8Hg
ChipotleTweets,False,"@116203 I like your style, my friend. -Becky"
116203,True,Adult trick-or-treating for me is going to as many @ChipotleTweets as I can find for #Booritos
ChipotleTweets,False,@116204 We look forward to seeing you! -Becky
116204,True,BOORITO TIME! @ChipotleTweets
ChipotleTweets,False,@116205 I'm so sorry about that. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky
116205,True,@ChipotleTweets Yes hungry rutgers student ❤️
ChipotleTweets,False,@116205 Did you come dressed in costume? -Tara
116205,True,Bruh @ChipotleTweets u really just made me pay full price for my burrito I'm tight
ChipotleTweets,False,@116206 I'm so sorry about that. Please provide more details here: https://t.co/Ax7W1Dx3Y9 -Becky
116206,True,"@ChipotleTweets U guys make it really hard to give feedback. Called the store, no answer. Can't send msg on FB. What are my options?"
ChipotleTweets,False,@116207 That's incredibly concerning. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky
116207,True,@ChipotleTweets gave me food poisoning and I’ve never been more heartbroken in my life
ChipotleTweets,False,@116208 Hopefully there will be more receipts to come. -Becky
116208,True,Forgot to get my receipt at @ChipotleTweets. There goes a chance at burritos for a year. Ugh.
ChipotleTweets,False,@116209 I love it! Thanks so much for stopping by. -Becky
116209,True,@ChipotleTweets So worth it! Thanks for the fun deal!
116209,True,"Heck yes I went to @ChipotleTweets and got a $3 boo-rito bowl for wearing my minion outfit today. Well worth it (also I was far from alone, everyone wore costumes and wanted their costume chippy 😂) https://t.co/crR3iq4K1U"
VerizonSupport,False,@116210 Put 0's in front of the number you have. ^RMD
116210,True,@VerizonSupport Banking. https://t.co/8535p04F9S
VerizonSupport,False,"@116210 Please verify if this is referring your Verizon account number and not your banking?
^JAY"
116210,True,"@115725 @VerizonSupport trying to sign up for autopay, your site tells me my checking account # must be min 12 characters. Mine is 9. So???"
VerizonSupport,False,"@116211 Do you know where your ONT is located? The backup battery system address.
^JAY"
116211,True,@VerizonSupport I’m standing in front of it
VerizonSupport,False,"@116211 Press and hold the alarm silence / ONT reboot button for 30 seconds.
^ACM"
116211,True,@VerizonSupport Ok. Now what?
VerizonSupport,False,@116211 Reboot your router nd thn cable boxes and let us know if the issue clears please. ^RMD
116211,True,@VerizonSupport Didn’t work. Channels come up in guide (always have) by tv freezes when changing to anything under 523.
VerizonSupport,False,"@116211 Is your router up and working?
^JAY"
116211,True,@VerizonSupport Yes it is.
VerizonSupport,False,"@116211 Click the link to get started.
https://t.co/Au2NJANvHI
^JAY"
116211,True,@VerizonSupport Problem has been consistently happening for about a month
VerizonSupport,False,"@116211 We are here to help, is this happening on all your TV's or a specific one?
^ACM"
116211,True,@115722 I’ve lost my network channels and other channels are glitchy. Need help!
VerizonSupport,False,@116211 Have you made any recent changes to your package? ^NHP
116211,True,@VerizonSupport No changes in a long time. No new hardware in a long time.
116211,True,@VerizonSupport Same problem on both boxes
VerizonSupport,False,"@116212 Are you back home now? If so, we would be glad to troubleshoot. Feel free to return to our chat.
^HSB"
116212,True,@VerizonSupport I’m on the phone with your tech now looks like I’ll be another day without internet
VerizonSupport,False,"@116212 We understand.
^JAY"
116212,True,@VerizonSupport Nevermind I’ll be out of internet til Saturday smh
116212,True,@115722 I have been without internet for two days and y’all gonna tell me to wait til tomorrow
AskPlayStation,False,"@116213 Hello there. We are unable to see the file you sent us, please provide us more details"
116213,True,@AskPlayStation Whenever i go to play my game it says im on my old psn account which i deleted of my system. Ive used that account like once before
AskPlayStation,False,@116213 Thanks for the info. Make sure your PSN account has its own local user: https://t.co/p7d3kCczZd
116213,True,@AskPlayStation What do you mean by local user
AskPlayStation,False,@116213 Please find more information in the following article: https://t.co/p7d3kCczZd
116213,True,@AskPlayStation why is this happening to me and only me? https://t.co/tEfiwmCVhl
AskPlayStation,False,@116214 Hi There! Please power cycle your network devices and try again: https://t.co/Vp85fRXkHX
116214,True,@AskPlayStation Thankx
AskPlayStation,False,@116214 You are welcome! Feel free to contact us for assistance in the future.
116214,True,"@AskPlayStation after playing for  a hour, my network on ps4 just drops to 67.9kbps.then I can't play any games(cod black ops3).pls help"
AskPlayStation,False,@116215 Hola Ezequiel! Por favor siguenos en Twitter para poder brindarte asistencia por mensajes directos.
116215,True,@AskPlayStation Creí que lo había hecho. Ahora les vuelvo a escribir por privado.
AskPlayStation,False,@116215 Muchas gracias. Por favor revisa tus mensajes directos.
116215,True,@116216 he platinado Horizon Zero Dawn el 1/7/2017 y no he recibido el tema exclusivo vía mail. ¿podrían revisarlo? ID:Rezequiel.
AskPlayStation,False,"@116217 Hi there, Please check your DM's for further instructions."
116217,True,@AskPlayStation Thanks !
116217,True,"@AskPlayStation Hi! Having issue with an old account, no idea what the login/email is for it but I know the ID"
AskPlayStation,False,@116218  Por favor siguenos para poder enviarte más instrucciones vía mensaje directo.
116218,True,"@AskPlayStation Pero un cobro con la misma información me lo tomo, un minuto después ya no. No es la info de la tarjeta, es un problema del store"
AskPlayStation,False,@116218 Revisa el siguiemte enlace para problemas al introducir la información de cobro: https://t.co/qNoFVu2B70
116218,True,"@AskPlayStation Si, que la información de la tarjeta es incorrecta, asociada a PayPal, y una de las compras la hice sin problemas, un minuto antes."
AskPlayStation,False,@116218 Hola!¿Podria decirnos si recibe un codigo de error o algun mensaje?
116218,True,@116216 buenas tardes. Intento comprar por play store y me rechaza las compras
AskPlayStation,False,@116219 Lemantamos el inconveniente. Por favor revisa tus mensajes directos para asistencia.
116219,True,@116216 me pueden ayudar me robaronmi cuenta de psn
AskPlayStation,False,@116220 Hi there. You can create a new account but take in count that the content cannot be transferred from one account to another.
116220,True,@AskPlayStation is it possible for me to delete my own psn or change the location and currency? Please reply
AskPlayStation,False,"@116221 Hi Damian! There is no information to share at the moment, stay tuned to our Blog for updates here: https://t.co/v141IWB0Dt"
116221,True,@AskPlayStation Hey is Shadow Of War remote play? Was thinking of getting a vita but i don't know if I can play my games remotely with it.
ATVIAssist,False,"@116222 Hey there, if you pre purchased the game via console store you should be good to go for launch. ^RK"
116222,True,"@ATVIAssist How do I recieve the 2xp and weapon unlock though, is it in my gam ready when I load it up?"
ATVIAssist,False,"@116222 Please wait until launch, make sure you are on the main account that purchased and owns the content. ^RK"
116222,True,@ATVIAssist And how come cod ww2 multiplayer servers are active for people who own illegal copies of the game?
116223,True,@ATVIAssist @116222 ^^this I wanna know as well
116222,True,"@ATVIAssist hey, I have pre ordered ww2 on the Xbox store, how will I receive my cod ww2 2xp and weapon unlock??"
ATVIAssist,False,"@116224 Good afternoon, you'll receive the COD points in WW2 when COD points are made available. ^JP"
116224,True,"@ATVIAssist Hi, i preordered ww2 on Saturday and i was told i was going to get 1,100 cod points yet i didn't, do i have to wait till friday?"
ATVIAssist,False,@116225 @116226 Your CoD points are saved to your CoD wallet and will be accessible in all CoD games that use these points. ^CB
116225,True,@116226 @ATVIAssist Can I use my 3 of a kind on WWII? 🤔😂 plz
116225,True,@116226 @ATVIAssist Let us transfer over cryptokeys 😭 I have so many
116226,True,^ @ATVIAssist
116226,True,If I have COD Points on BO3/IW will I have those same COD Points in WW2?
ATVIAssist,False,"@116227 Hi there, we do not have any information on this. ^RK"
116227,True,@ATVIAssist When is the update for Black Ops 3?
ATVIAssist,False,@116228 Hi there! Please reach out to me at this link for assistance. Thank you. ^TV https://t.co/c9WoAfwenP
116228,True,@115766 Help
115766,True,Only three days left until #WWIIZombies arrive at your doorstep. Happy Halloween! Stay safe tonight. #CODWWII https://t.co/wHTjIiWUg1
MicrosoftHelps,False,@116229 We want to resolve this for you. We suggest you to get in touch with our Answer desk team: https://t.co/Jo5IpyEY0u.
116229,True,"@MicrosoftHelps Yes, none of it worked. I didn't try the reset because I don't want to reinstall everything. But when i went back to 1703 everything worked"
MicrosoftHelps,False,"@116229 Just to clarify, have your tried following the troubleshooting methods provided by Andre Da Costa on the link you provided?"
116229,True,"@116230 this thread seems to be where a lot of people are saying they're having issues. https://t.co/DF060SfN68

no one can pin-point the solution."
116230,True,@116229 Gotcha. Have you shared your experience with us on the Feedback Hub? https://t.co/N8dIK5X2nH
116229,True,@116230 I've downgraded back to the 1703 build. There are threads on the Microsoft community of multiple people having same issues
116230,True,"@116229 Hell! Could you share with us more details about this issue? We'd like to help, if we can."
116229,True,I don't recommend upgrading to the Windows 10 Fall Creators update. delay it as much as possible! Start menu quit working after the update.
MicrosoftHelps,False,@116231 Hello! It's our utmost pleasure to help. The best way to avoid phone scam is in this link: https://t.co/ZycMz6l77L.
116231,True,@MicrosoftHelps Are you trying to help? Because helping would be trying to shut that down. I’m not looking for avoiding I’m looking for you to deal w/ it.
MicrosoftHelps,False,"@116231 Let us guide you to report scams. On the link provided to you. Kindly go to ""How to report tech support scams""."
116231,True,"@MicrosoftHelps Thanks for the outstanding assistance, I get it, it is your company that takes the heat for these people hurting your rep"
116231,True,@MicrosoftHelps Or even worse hacking them and hurting them. Just trying to show my concern.
116231,True,@MicrosoftHelps I apologize for sounding like a jerk but you know they are scamming older people and ripping money off of those who don’t know better
116231,True,@MicrosoftHelps Please get back to me immediately this is of the upmost importance
116231,True,"@MicrosoftHelps I got a phone call claiming to be you but I discovered they weren’t. The number is +1(818)930-5703
They tried to bribe me."
AdobeCare,False,@116232 Can you try turning GPU Performance off in your Illustrator preferences? Let us know if that solves the issue. ^Wren
116232,True,and somehow three artboards worth of brush work disappeared twice out of nowhere while I was working on another artboard @116233
AdobeCare,False,"@116234 Hi there, it is relatively a new camera and is not supported in Lightroom 6 as of now.   ^Tanuj"
116234,True,@115769 will Lr6 support the Sony a7r3?
AdobeCare,False,"@116235 Hi there, this feature is not available as of now, please suggest a feature request at: https://t.co/SE1u3g161W .  ^Tanuj"
116235,True,"@115769 I can't find the edit filename option on either the cloud, mobile or MAC based version of the new LR CC - it was easy on Classic"
AdobeCare,False,@116236 Thanks for the additional information. We're looking into this and will follow up with next steps to try ASAP ^Madison
116236,True,@AdobeCare Sorry you misunderstood! Yes using old catalog but imported new A9 files ! Still sllllloooooow
AdobeCare,False,"@116236 Hi Paul, could you please import new images from Sony A9 and then see if the previews still take time to generate.  ^Tanuj"
116236,True,@AdobeCare Hi apologies for the delay yes it was after migrating to old catalog?
AdobeCare,False,"@116236 Hi Paul, Are you facing issue after migrating the Lr catalog to Lightroom CC? Or you have added new images?
^MG"
116236,True,"@AdobeCare Yes all files, Mac, El Capitan"
AdobeCare,False,@116236 Oh no! It definitely shouldn't be slower- which OS/version are you on? Is this happening with all files? Let us know so we can help ^Madison
116236,True,Adobe Lightroom is terrible since updating to CC Classic ! Sony A9 file takes 15sec to load full preview .... #lightroomcc 🤬 https://t.co/gZApJ1z9zn
AdobeCare,False,"@116237 Hi Patrick, no ETA to be shared as of now, please suggest it as a feature request at: https://t.co/SE1u3g161W .   ^Tanuj"
116237,True,@115769  👋 Any update for when HDR merge and Panorama stitching are coming to Lightroom CC?
AirbnbHelp,False,@116238 We would like to look into this for you. Please DM your email address and the reservation code. We are standing by. Thank you.
116238,True,Horrible service from @115783 not concerned for our safety and didn’t even listen to our side of the story! https://t.co/XqMrgBfO2N
SW_Help,False,"@116239 Hi Simon, I am sorry to hear this. As far as I can see this service to schedule. ^JW"
116239,True,@SW_Help Sorry mean 22:11:41
SW_Help,False,@116239 https://t.co/v7yVnq2Pc9 ^JW 2/2
116239,True,@SW_Help That is not what happened.  Or are the platform clocks slow.  Look at the CCTV
SW_Help,False,@116239 Doors close 30 seconds before departure to ensure passenger safety. Please see here for the recorded departure time for this service 1/2
116239,True,@SW_Help I was at the door with fifty seconds to spare and it left at 11.41.
116239,True,The 22.12 @SW_Help train from Clapham Junction to Surbiton left early.  The only train to be early in weeks. Just as annoying.
XboxSupport,False,@116240 then we'd recommend reporting them directly via the console so that the Enforcement team is aware. 2/2 ^JA
XboxSupport,False,@116240 Hi there! If an account is not following the Code of Conduct here: https://t.co/hi59usAKGh 1/2 ^JA
116240,True,@XboxSupport hey if someone creates a second account so he/she can play worse people because they have a higher skill and don’t want to play those people is that considered cheating??
XboxSupport,False,@116241 Hi there! Mind clarifying for us the make/model of the headset that you are using?  ^JA
116241,True,@XboxSupport The one you guys give in box at purchase
XboxSupport,False,"@116241 Gotcha, let's make sure that your controller is up to date https://t.co/AjbWyIX8UB and see if the headset works then. ^JS"
116241,True,A headset should be a simple plug in and go method right? @XboxSupport
nationalrailenq,False,@116242 Hi. I can see one train 21 mins late but I currently have no delay info for this service I'm afraid.
116242,True,@nationalrailenq hi why are the trains from Manchester Piccadilly to York delayed??
AirAsiaSupport,False,"@116243 Hi Ijan :) Yes sure, we has respond you via DM, see you there!-Anwar"
116243,True,@AirAsiaSupport saya nak tukar flight sbb reschedule. booking #YIU8NM
ArgosHelpers,False,"@116244 Hi Bernio, Was this purchased in store or home delivered? - Daniel"
116244,True,@ArgosHelpers I bought it in the Arbroath store last week.
ArgosHelpers,False,@116244 You can take it back to store with proof of purchase and they will have a look at it for you. Marc
116244,True,@116245 my £180 Ring doorbell is constantly down. Seems now that every Ring doorbell and camera on earth is down. Refund required.
ArgosHelpers,False,"@116246 @116247 Hi Jenni, this has 3 magic point locations that are activated by the figures.- Laurence."
116246,True,@ArgosHelpers @116247 So if I buy the individual characters they won’t fit?
ArgosHelpers,False,"@116246 @116247 I'm afraid not, Jenni, this set comes pre-determined -- Mat"
116246,True,@116247 Hi. Am I able to add different characters to this please? https://t.co/imZepbaepE
ArgosHelpers,False,@116248 Hi there. It weights just over 15kgs so can be carried. Hope this helps! - Tom
116248,True,"@ArgosHelpers Fantastic! I don't have a car. Thank you so much, Tom. I hope you have a good shift"
ArgosHelpers,False,@116248 You're welcome. Have a good Halloween! - Tom
116248,True,"@116245 
https://t.co/WEHOSemxpf

Do you know how heavy this is? Do you need a car or can I carry it home?"
ArgosHelpers,False,"@116249 Hi Tim, Did you purchase this in store or was it for home delivery? - Daniel"
116249,True,@ArgosHelpers In store. I needed it urgently as I have to produce paperwork for a solicitor on Nov 1st.  So disappointed.
ArgosHelpers,False,"@116249 2/2 alternatively if you would like to return the item to your local store, my colleagues will be happy to help - Paul"
ArgosHelpers,False,"@116249 Hi Tim, the software and drivers can be downloaded here: https://t.co/FJie5Y5gb4 the manual can be viewed here: https://t.co/lLm5yp4bj7 1/2"
